"GencodeID","Symbol","Cortex","dlPFC","dACC","Amygdala","MeA","BLA"
"ENSG00000185565.11","LSAMP",0,2,13,0,0,0
"ENSG00000241156.3","RN7SL582P",0,0,0,0,0,0
"ENSG00000198406.7","BZW1P2",0,0,0,0,0,0
"ENSG00000265433.1","MIR4447",0,0,0,0,0,0
"ENSG00000200372.1","RNU5E-8P",0,0,0,0,0,0
"ENSG00000239268.2","RP11-384F7.2",6,0,0,0,0,0
"ENSG00000240393.1","RP11-768G7.1",0,1,0,0,0,12
"ENSG00000241213.1","RP11-768G7.2",0,1,0,0,0,12
"ENSG00000144847.12","IGSF11",0,0,0,1,0,3
"ENSG00000121578.12","B4GALT4",3,1,4,0,0,0
"ENSG00000031081.10","ARHGAP31",7,30,7,0,0,2
"ENSG00000242829.1","RPS26P21",0,0,0,0,0,0
"ENSG00000176142.12","TMEM39A",4,1,1,0,0,1
"ENSG00000163389.10","POGLUT1",4,1,1,0,0,2
"ENSG00000113845.9","TIMMDC1",0,0,1,0,0,0
"ENSG00000144843.11","ADPRH",7,6,7,2,1,2
"ENSG00000144837.8","PLA1A",24,16,0,0,0,0
"ENSG00000121577.13","POPDC2",0,0,0,0,0,0
"ENSG00000138495.6","COX17",0,0,0,0,0,0
"ENSG00000183833.16","MAATS1",3,1,1,5,6,5
"ENSG00000082701.14","GSK3B",2,7,3,3,0,7
"ENSG00000242622.1","RP11-18H7.1",4,1,1,0,0,0
"ENSG00000175697.10","GPR156",0,0,0,0,0,0
"ENSG00000163428.3","LRRC58",0,20,3,0,0,4
"ENSG00000240661.3","RP11-174O3.3",0,0,0,0,0,0
"ENSG00000242613.1","RP11-174O3.4",0,0,0,0,0,0
"ENSG00000163430.10","FSTL1",29,17,17,8,12,5
"ENSG00000065518.7","NDUFB4",0,0,0,0,0,0
"ENSG00000144840.8","RABL3",14,10,10,0,0,0
"ENSG00000153767.9","GTF2E1",10,0,0,0,0,2
"ENSG00000213371.4","NAP1L1P3",0,0,0,0,0,0
"ENSG00000145087.12","STXBP5L",2,4,19,12,4,18
"ENSG00000264477.1","MIR5682",0,0,0,0,0,0
"ENSG00000243813.1","RP11-678L1.1",0,0,0,4,0,9
"ENSG00000242103.1","RP11-10G15.4",0,0,0,0,0,0
"ENSG00000242445.1","RPL7AP11",0,0,0,0,0,0
"ENSG00000163833.7","FBXO40",0,32,0,0,10,0
"ENSG00000180353.10","HCLS1",7,6,7,2,1,2
"ENSG00000222057.1","RNU4-62P",0,0,0,2,1,2
"ENSG00000173230.15","GOLGB1",10,4,4,0,0,0
"ENSG00000173226.16","IQCB1",0,0,0,0,0,0
"ENSG00000145088.8","EAF2",0,0,1,0,0,0
"ENSG00000163406.10","SLC15A2",0,0,0,0,0,0
"ENSG00000114013.15","CD86",7,6,7,2,1,2
"ENSG00000160124.9","CCDC58",0,0,0,0,0,0
"ENSG00000114023.15","FAM162A",0,4,0,0,0,0
"ENSG00000196981.3","WDR5B",0,0,7,0,0,1
"ENSG00000272758.5","RP11-299J3.8",4,1,2,6,0,1
"ENSG00000114030.12","KPNA1",0,15,0,0,0,11
"ENSG00000138496.16","PARP9",17,29,16,2,0,2
"ENSG00000163840.9","DTX3L",17,29,16,2,0,2
"ENSG00000173193.13","PARP14",7,29,23,2,1,2
"ENSG00000169087.10","HSPBAP1",3,12,7,2,1,2
"ENSG00000138463.8","DIRC2",0,0,3,0,0,0
"ENSG00000273033.2","RP11-67L2.2",14,7,3,0,0,0
"ENSG00000082684.14","SEMA5B",0,3,0,0,0,0
"ENSG00000065485.18","PDIA5",0,0,0,0,0,0
"ENSG00000121542.11","SEC22A",3,0,10,0,0,0
"ENSG00000273454.1","RP11-797D24.3",0,0,0,0,0,0
"ENSG00000173175.14","ADCY5",31,0,9,9,0,6
"ENSG00000272678.1","RP11-797D24.4",0,0,0,0,0,0
"ENSG00000206527.9","HACD2",2,7,3,0,0,0
"ENSG00000239523.5","MYLK-AS1",4,1,1,0,0,0
"ENSG00000065534.18","MYLK",0,0,0,8,7,16
"ENSG00000250174.5","MYLK-AS2",0,0,0,0,0,0
"ENSG00000273123.1","RP11-9N20.3",0,0,0,0,0,0
"ENSG00000175455.14","CCDC14",4,1,1,6,0,2
"ENSG00000160145.15","KALRN",2,9,3,4,3,4
"ENSG00000266383.1","MIR5002",0,0,0,0,0,0
"ENSG00000276656.1","MIR6083",0,0,0,0,0,0
"ENSG00000252751.1","RNU6-143P",0,0,0,0,0,0
"ENSG00000114491.13","UMPS",5,3,3,0,0,0
"ENSG00000265981.1","MIR544B",0,0,0,0,0,0
"ENSG00000082781.11","ITGB5",0,0,0,8,0,5
"ENSG00000280042.1","RP11-71H17.8",4,1,0,0,0,12
"ENSG00000243986.2","ENO1P3",0,0,0,0,0,0
"ENSG00000173706.12","HEG1",19,16,15,20,16,19
"ENSG00000221955.10","SLC12A8",9,0,5,0,0,0
"ENSG00000163848.19","ZNF148",2,7,13,0,0,13
"ENSG00000243508.1","RP11-775J23.2",0,0,0,0,0,0
"ENSG00000114520.10","SNX4",3,10,4,0,0,0
"ENSG00000252965.1","Y_RNA",0,0,0,0,0,0
"ENSG00000144909.7","OSBPL11",0,0,0,0,0,2
"ENSG00000272840.1","RP11-379B18.6",0,0,0,0,0,0
"ENSG00000239804.1","RP11-379B18.1",0,0,0,0,0,0
"ENSG00000242229.1","RPS3AP14",0,0,0,0,0,0
"ENSG00000241346.1","SNRPCP11",0,0,0,0,0,0
"ENSG00000241288.7","RP11-379B18.5",3,0,1,0,0,12
"ENSG00000241278.1","ENPP7P4",0,0,0,0,0,0
"ENSG00000248787.1","RP11-666A20.4",0,0,0,0,0,0
"ENSG00000171084.15","FAM86JP",0,0,0,0,0,0
"ENSG00000189366.9","ALG1L",0,0,0,0,0,0
"ENSG00000241439.1","RP11-666A20.3",0,0,0,0,0,0
"ENSG00000114547.9","ROPN1B",0,0,0,0,0,0
"ENSG00000114544.16","SLC41A3",8,3,9,3,0,4
"ENSG00000250012.1","RP11-124N2.1",0,0,0,0,0,0
"ENSG00000144908.13","ALDH1L1",0,1,0,0,0,0
"ENSG00000272020.1","RNU1-30P",0,0,0,0,0,0
"ENSG00000246022.2","ALDH1L1-AS2",0,14,0,0,0,0
"ENSG00000250934.1","RP11-71E19.1",0,0,0,0,0,0
"ENSG00000251448.1","RP11-71E19.2",0,0,0,0,0,0
"ENSG00000163884.3","KLF15",0,30,0,0,0,0
"ENSG00000163885.11","CFAP100",0,3,0,5,6,5
"ENSG00000279328.1","RP11-203H19.2",0,0,0,0,0,1
"ENSG00000070476.14","ZXDC",6,1,1,6,0,1
"ENSG00000197763.13","TXNRD3",3,12,4,8,0,0
"ENSG00000159685.10","CHCHD6",5,0,9,12,4,9
"ENSG00000280053.1","RP11-61K12.2",0,0,0,0,0,0
"ENSG00000114554.11","PLXNA1",15,3,9,3,3,4
"ENSG00000212556.1","Y_RNA",0,0,0,0,0,0
"ENSG00000244215.1","RP11-88I21.2",0,0,0,0,0,0
"ENSG00000282860.1","RP11-153F10.2",0,0,0,0,0,0
"ENSG00000163870.14","TPRA1",8,11,8,0,0,0
"ENSG00000276083.1","MIR7976",0,0,0,0,0,0
"ENSG00000073111.13","MCM2",0,4,0,0,0,0
"ENSG00000114631.10","PODXL2",11,5,3,3,3,7
"ENSG00000114626.17","ABTB1",0,0,1,0,0,0
"ENSG00000074416.13","MGLL",16,9,11,0,0,0
"ENSG00000187715.13","KBTBD12",0,0,0,2,1,2
"ENSG00000201210.1","RNA5SP139",0,0,0,0,0,0
"ENSG00000058262.9","SEC61A1",12,0,3,3,0,7
"ENSG00000175792.11","RUVBL1",13,0,3,5,0,5
"ENSG00000222627.1","RNU2-37P",0,0,0,0,0,0
"ENSG00000239608.1","RUVBL1-AS1",0,0,0,0,0,0
"ENSG00000132394.10","EEFSEC",0,0,0,0,0,0
"ENSG00000179348.11","GATA2",19,19,15,0,0,0
"ENSG00000244300.2","GATA2-AS1",0,0,15,0,0,0
"ENSG00000163902.11","RPN1",2,10,0,0,0,0
"ENSG00000277250.1","Metazoa_SRP",0,0,0,0,0,0
"ENSG00000242551.2","POU5F1P6",0,0,0,0,0,0
"ENSG00000075785.12","RAB7A",12,7,0,0,0,0
"ENSG00000244232.3","RN7SL698P",0,0,0,0,0,0
"ENSG00000261159.1","RP11-723O4.9",0,0,0,0,0,0
"ENSG00000231305.3","RP11-723O4.2",0,0,0,0,0,0
"ENSG00000250796.1","RP11-723O4.3",0,0,0,0,0,0
"ENSG00000177646.18","ACAD9",6,1,6,0,0,1
"ENSG00000114656.10","KIAA1257",9,22,5,5,0,5
"ENSG00000187695.7","RP11-723O4.6",9,22,5,5,0,5
"ENSG00000279507.1","RP11-723O4.7",0,0,0,0,0,0
"ENSG00000114654.7","EFCC1",9,0,5,5,0,5
"ENSG00000240682.9","ISY1",6,0,6,0,0,0
"ENSG00000273437.1","RP11-434H6.7",0,0,0,0,0,0
"ENSG00000169714.16","CNBP",10,4,10,0,0,0
"ENSG00000181789.14","COPG1",0,4,6,3,3,8
"ENSG00000278658.1","MIR6826",0,0,0,0,0,0
"ENSG00000183624.13","HMCES",0,26,0,9,0,11
"ENSG00000184897.5","H1FX",11,5,8,13,8,6
"ENSG00000206417.8","H1FX-AS1",6,5,6,0,0,0
"ENSG00000251474.6","RPL32P3",4,1,1,6,0,1
"ENSG00000207088.1","SNORA7B",32,0,21,24,0,20
"ENSG00000172771.11","EFCAB12",0,1,0,5,6,5
"ENSG00000129071.9","MBD4",10,4,0,0,0,0
"ENSG00000163913.11","IFT122",0,0,6,0,0,0
"ENSG00000004399.12","PLXND1",9,8,5,0,0,0
"ENSG00000239437.3","RN7SL752P",0,0,0,0,0,0
"ENSG00000172765.16","TMCC1",12,0,13,0,0,0
"ENSG00000203644.3","RP11-332M2.1",0,0,0,0,0,0
"ENSG00000271270.5","TMCC1-AS1",13,3,0,0,0,0
"ENSG00000250643.1","RP11-93K22.6",0,0,0,0,0,0
"ENSG00000170893.3","TRH",0,0,0,0,0,14
"ENSG00000253540.5","FAM86HP",0,0,0,0,0,0
"ENSG00000249846.6","RP11-77P16.4",0,0,0,0,0,0
"ENSG00000228252.8","COL6A4P2",0,0,0,0,0,0
"ENSG00000196455.7","PIK3R4",0,4,0,0,0,0
"ENSG00000017260.19","ATP2C1",0,31,3,0,0,0
"ENSG00000034533.11","ASTE1",3,0,1,2,1,1
"ENSG00000114670.13","NEK11",3,0,1,5,6,5
"ENSG00000250608.1","RP11-933H2.4",0,0,4,0,0,0
"ENSG00000246082.2","NUDT16P1",0,0,0,0,0,0
"ENSG00000198585.11","NUDT16",0,0,0,11,0,15
"ENSG00000261167.1","RP11-517B11.7",14,10,0,0,0,0
"ENSG00000114686.8","MRPL3",0,4,0,0,0,0
"ENSG00000249020.1","SNORA58",0,0,0,0,0,0
"ENSG00000248468.1","RP11-517B11.4",0,0,0,0,0,0
"ENSG00000196353.11","CPNE4",12,9,0,0,0,17
"ENSG00000251447.1","RP11-517B11.6",0,0,0,0,0,0
"ENSG00000265859.1","MIR5704",0,0,0,0,0,0
"ENSG00000138246.15","DNAJC13",7,6,7,2,1,2
"ENSG00000240303.7","ACAD11",4,1,1,6,0,1
"ENSG00000081307.12","UBA5",5,20,4,0,0,0
"ENSG00000113971.18","NPHP3",3,2,1,1,0,3
"ENSG00000144868.13","TMEM108",9,8,5,0,0,6
"ENSG00000251011.5","TMEM108-AS1",0,0,0,0,0,0
"ENSG00000272832.1","RP11-91K8.5",0,0,0,0,0,0
"ENSG00000250983.1","RP11-91K8.2",0,0,0,0,0,0
"ENSG00000091527.15","CDV3",10,4,0,0,0,0
"ENSG00000163781.12","TOPBP1",0,10,4,0,0,0
"ENSG00000242337.5","TFP1",4,1,1,0,0,0
"ENSG00000252641.2","RNU6-678P",0,0,0,0,0,0
"ENSG00000091513.14","TF",1,2,2,1,2,3
"ENSG00000244062.1","RP11-404G16.2",1,2,2,1,2,3
"ENSG00000144867.11","SRPRB",0,21,3,0,0,0
"ENSG00000154917.10","RAB6B",12,7,3,3,3,7
"ENSG00000174640.12","SLCO2A1",0,8,5,0,0,0
"ENSG00000163785.12","RYK",3,0,5,0,0,2
"ENSG00000114019.14","AMOTL2",1,2,2,1,2,3
"ENSG00000277723.1","MIR6827",0,0,0,0,0,0
"ENSG00000129055.12","ANAPC13",5,4,0,0,0,0
"ENSG00000182923.16","CEP63",0,0,1,0,0,0
"ENSG00000154928.16","EPHB1",2,0,0,0,0,0
"ENSG00000174611.11","KY",3,5,1,8,0,12
"ENSG00000240086.5","RP11-657O9.1",0,0,0,7,5,0
"ENSG00000241905.1","NDUFS6P1",0,0,0,0,0,0
"ENSG00000073711.10","PPP2R3A",1,2,2,1,2,3
"ENSG00000227267.3","RP11-305O4.2",0,0,0,0,0,0
"ENSG00000273455.1","RP11-305O4.3",0,0,0,0,0,0
"ENSG00000174579.3","MSL2",0,7,0,0,0,2
"ENSG00000114054.13","PCCB",3,0,0,0,0,3
"ENSG00000118007.12","STAG1",0,4,12,2,1,2
"ENSG00000200571.1","RNU6-1284P",0,0,0,0,0,0
"ENSG00000252914.1","RNU6-789P",0,0,0,0,0,0
"ENSG00000240695.1","RP11-102M11.1",0,0,1,2,0,2
"ENSG00000168917.8","SLC35G2",0,0,0,0,0,0
"ENSG00000273486.1","RP11-731C17.2",0,0,0,0,0,0
"ENSG00000239213.5","NCK1-AS1",7,0,7,2,1,2
"ENSG00000158092.6","NCK1",0,20,4,0,0,2
"ENSG00000158163.14","DZIP1L",20,1,1,5,6,5
"ENSG00000138231.12","DBR1",3,0,4,0,0,2
"ENSG00000114098.17","ARMC8",23,4,10,0,0,0
"ENSG00000181322.13","NME9",3,1,1,5,0,5
"ENSG00000158186.12","MRAS",5,0,19,0,0,8
"ENSG00000158220.13","ESYT3",4,1,6,0,0,0
"ENSG00000280399.1","RP11-80P20.3",0,1,0,0,0,0
"ENSG00000114107.8","CEP70",0,2,1,0,0,0
"ENSG00000158234.12","FAIM",3,0,4,0,0,0
"ENSG00000174715.7","RP11-79L9.2",0,0,0,0,0,0
"ENSG00000051382.8","PIK3CB",2,26,0,0,0,0
"ENSG00000175110.11","MRPS22",0,2,1,0,0,0
"ENSG00000184432.9","COPB2",0,15,0,0,0,1
"ENSG00000248932.5","RP11-319G6.1",3,0,1,0,0,0
"ENSG00000248790.1","RP11-319G6.3",0,0,0,0,0,0
"ENSG00000178631.7","ACTG1P1",0,0,0,0,0,0
"ENSG00000114115.9","RBP1",0,0,0,0,0,0
"ENSG00000163864.15","NMNAT3",0,0,0,0,0,0
"ENSG00000214280.3","RP11-553K23.2",0,0,4,0,0,0
"ENSG00000201600.1","RN7SKP124",0,0,0,0,0,0
"ENSG00000244692.3","RN7SL724P",0,0,0,0,0,0
"ENSG00000158258.16","CLSTN2",26,9,11,0,0,0
"ENSG00000114120.11","SLC25A36",3,4,4,0,0,0
"ENSG00000248773.1","RP11-231L11.3",0,0,0,0,0,0
"ENSG00000175093.4","SPSB4",0,0,0,0,0,0
"ENSG00000155893.12","PXYLP1",0,0,0,0,0,0
"ENSG00000241400.1","RP11-764I5.1",0,0,0,0,0,0
"ENSG00000249417.1","RP11-438D8.2",0,0,0,0,0,0
"ENSG00000177311.11","ZBTB38",2,20,0,9,0,0
"ENSG00000155903.11","RASA2",14,0,4,0,0,0
"ENSG00000250170.1","RASA2-IT1",0,0,0,0,0,0
"ENSG00000114125.13","RNF7",0,0,0,0,0,0
"ENSG00000069849.10","ATP1B3",29,0,19,0,0,0
"ENSG00000114126.17","TFDP2",5,0,5,4,0,5
"ENSG00000233597.3","RP11-343B5.1",0,0,0,0,0,0
"ENSG00000175066.15","GK5",3,12,4,0,0,0
"ENSG00000114127.10","XRN1",3,12,4,10,0,1
"ENSG00000251804.1","RNU6-1294P",0,0,0,0,0,0
"ENSG00000202125.1","RNU1-100P",0,0,0,0,0,0
"ENSG00000175054.14","ATR",3,4,4,0,0,0
"ENSG00000244327.1","RP11-383G6.3",0,0,1,0,0,0
"ENSG00000120756.12","PLS1",12,0,3,0,0,0
"ENSG00000239641.1","PLS1-AS1",0,0,0,0,0,0
"ENSG00000144935.14","TRPC1",3,0,4,0,0,0
"ENSG00000251787.1","RNU7-47P",0,0,0,0,0,0
"ENSG00000163710.7","PCOLCE2",16,0,11,19,0,14
"ENSG00000188582.8","PAQR9",2,0,3,3,0,7
"ENSG00000241570.8","PAQR9-AS1",5,0,0,0,0,0
"ENSG00000163714.17","U2SURP",23,4,1,10,0,1
"ENSG00000268129.1","RP11-91G21.1",0,0,0,0,0,0
"ENSG00000175040.5","CHST2",15,3,9,7,5,6
"ENSG00000241679.2","RP11-80H8.4",0,0,0,0,0,0
"ENSG00000181804.14","SLC9A9",1,0,2,2,1,2
"ENSG00000240888.1","RP13-635I23.3",0,0,0,0,0,0
"ENSG00000243033.2","GAPDHP47",0,0,0,0,0,0
"ENSG00000243759.1","ST13P15",0,0,2,0,0,0
"ENSG00000181744.8","C3orf58",2,10,0,0,0,10
"ENSG00000261051.1","RP11-274H2.5",0,17,16,0,0,0
"ENSG00000240032.1","RP11-274H2.3",17,17,16,0,0,0
"ENSG00000152952.11","PLOD2",17,17,16,0,0,0
"ENSG00000114698.14","PLSCR4",0,14,0,8,0,0
"ENSG00000188313.12","PLSCR1",17,17,17,17,12,0
"ENSG00000243620.1","RP11-649A16.1",0,16,0,0,0,0
"ENSG00000174963.17","ZIC4",3,0,0,0,0,0
"ENSG00000152977.9","ZIC1",29,17,17,0,0,0
"ENSG00000239922.1","RP11-71N10.1",1,2,2,1,2,3
"ENSG00000241627.3","UBQLN4P1",0,0,0,0,0,0
"ENSG00000163754.17","GYG1",3,2,4,0,0,0
"ENSG00000071794.15","HLTF",3,4,4,0,0,0
"ENSG00000163755.8","HPS3",7,0,7,2,1,2
"ENSG00000047457.13","CP",17,17,0,5,7,5
"ENSG00000163762.6","TM4SF18",0,0,15,23,16,19
"ENSG00000169908.11","TM4SF1",24,23,17,23,0,0
"ENSG00000018408.14","WWTR1",0,14,12,8,7,16
"ENSG00000241985.1","WWTR1-IT1",0,0,0,0,0,0
"ENSG00000114744.8","COMMD2",26,9,11,0,0,0
"ENSG00000082996.19","RNF13",1,2,2,1,2,3
"ENSG00000070087.13","PFN2",0,4,0,0,0,9
"ENSG00000242791.2","RP11-651P23.5",0,0,0,0,0,0
"ENSG00000224831.3","RP11-651P23.4",0,0,0,0,0,0
"ENSG00000182000.9","RP11-651P23.2",0,0,0,0,0,0
"ENSG00000243321.3","RP11-167H9.3",0,0,0,0,0,0
"ENSG00000196428.12","TSC22D2",0,26,18,0,0,0
"ENSG00000120742.10","SERP1",0,5,0,0,0,6
"ENSG00000144895.11","EIF2A",10,4,0,0,0,0
"ENSG00000198843.12","SELT",14,15,3,0,0,0
"ENSG00000163645.14","ERICH6",0,0,4,0,0,0
"ENSG00000240137.5","ERICH6-AS1",0,0,0,5,0,5
"ENSG00000181788.3","SIAH2",2,0,0,0,0,0
"ENSG00000144893.12","MED12L",9,8,5,0,0,10
"ENSG00000199994.1","RNA5SP145",0,0,0,0,0,0
"ENSG00000174944.8","P2RY14",0,0,0,0,0,0
"ENSG00000239570.1","SETP11",0,0,1,0,0,0
"ENSG00000181631.6","P2RY13",7,6,7,2,1,2
"ENSG00000169313.9","P2RY12",7,6,7,2,1,2
"ENSG00000152580.8","IGSF10",7,6,7,0,0,2
"ENSG00000198829.6","SUCNR1",7,6,7,2,1,2
"ENSG00000152601.17","MBNL1",2,7,0,2,0,2
"ENSG00000229619.3","MBNL1-AS1",0,7,0,0,0,0
"ENSG00000201217.1","Y_RNA",0,0,0,0,0,0
"ENSG00000169860.6","P2RY1",0,0,0,0,0,0
"ENSG00000244268.1","RP11-529G21.2",0,0,0,0,0,0
"ENSG00000181467.4","RAP2B",9,8,5,4,0,9
"ENSG00000243069.7","ARHGEF26-AS1",0,14,0,0,0,0
"ENSG00000114790.12","ARHGEF26",20,14,12,8,0,12
"ENSG00000174953.13","DHX36",3,26,4,0,0,0
"ENSG00000279305.1","RP11-316N24.2",0,0,0,7,5,13
"ENSG00000174948.5","GPR149",9,0,0,7,5,13
"ENSG00000114805.16","PLCH1",5,24,0,0,0,0
"ENSG00000174928.15","C3orf33",0,0,0,0,0,0
"ENSG00000169359.13","SLC33A1",2,0,3,0,0,0
"ENSG00000163655.15","GMPS",14,4,10,7,5,13
"ENSG00000240489.1","SETP14",0,0,0,0,0,0
"ENSG00000169282.17","KCNAB1",0,0,0,12,0,18
"ENSG00000272990.1","RP11-305K5.1",0,0,0,0,0,0
"ENSG00000114850.6","SSR3",14,4,10,0,0,0
"ENSG00000243926.1","TIPARP-AS1",0,0,0,0,0,0
"ENSG00000163659.12","TIPARP",29,17,17,14,15,0
"ENSG00000174912.7","METTL15P1",0,0,0,0,0,0
"ENSG00000240875.5","LINC00886",0,0,0,0,0,5
"ENSG00000230457.3","PA2G4P4",0,0,0,0,0,0
"ENSG00000163660.11","CCNL1",1,2,2,1,15,3
"ENSG00000241770.1","RP11-555M1.3",0,0,0,0,0,0
"ENSG00000243176.5","RP11-550I24.2",0,0,1,0,0,0
"ENSG00000163661.3","PTX3",0,0,0,0,0,0
"ENSG00000174891.12","RSRC1",10,4,4,0,0,0
"ENSG00000243314.1","RP11-538P18.1",0,0,0,0,0,0
"ENSG00000178053.17","MLF1",2,10,0,5,6,5
"ENSG00000168827.14","GFM1",0,0,0,0,0,0
"ENSG00000079257.7","LXN",0,0,0,5,0,0
"ENSG00000272440.1","RP11-379F4.6",0,0,0,0,0,0
"ENSG00000118849.9","RARRES1",0,0,0,0,0,9
"ENSG00000118855.18","MFSD1",7,2,7,2,1,2
"ENSG00000240207.6","RP11-379F4.4",0,0,1,0,0,0
"ENSG00000243675.1","RP11-379F4.1",0,0,0,0,0,0
"ENSG00000271778.1","RP11-379F4.8",0,0,0,0,0,0
"ENSG00000272247.1","RP11-379F4.9",0,0,0,0,0,0
"ENSG00000279311.1","RP11-170K4.2",4,1,1,0,0,0
"ENSG00000214216.10","IQCJ",9,8,5,0,0,0
"ENSG00000283154.1","IQCJ-SCHIP1",0,0,0,0,0,0
"ENSG00000283245.1","SCHIP1",0,0,0,0,0,0
"ENSG00000263634.1","MIR3919",0,0,0,0,0,0
"ENSG00000151967.18","SCHIP1",0,2,2,0,0,0
"ENSG00000244040.5","IL12A-AS1",0,0,0,0,0,0
"ENSG00000168811.6","IL12A",17,17,0,0,0,0
"ENSG00000184100.6","BRD7P2",0,0,0,0,0,0
"ENSG00000180044.4","C3orf80",0,25,3,4,0,4
"ENSG00000068885.14","IFT80",1,2,2,1,0,3
"ENSG00000113810.15","SMC4",0,10,0,0,0,1
"ENSG00000213186.7","TRIM59",1,2,2,1,2,3
"ENSG00000238427.1","RNU7-136P",0,0,0,0,0,0
"ENSG00000186432.8","KPNA4",2,15,0,0,0,0
"ENSG00000238741.1","SCARNA7",0,0,0,0,0,0
"ENSG00000229320.3","KRT8P12",13,1,0,0,0,2
"ENSG00000260572.1","RP11-16N11.2",3,0,1,0,0,0
"ENSG00000163590.13","PPM1L",2,7,3,0,0,8
"ENSG00000169255.13","B3GALNT1",5,4,3,7,0,14
"ENSG00000169251.12","NMD3",23,4,4,0,0,0
"ENSG00000196542.8","SPTSSB",2,10,3,0,0,0
"ENSG00000234851.4","RPL23AP42",0,0,0,0,0,0
"ENSG00000121871.3","SLITRK3",2,7,3,0,0,0
"ENSG00000244128.5","LINC01322",0,0,0,0,0,0
"ENSG00000114200.9","BCHE",0,0,2,0,0,0
"ENSG00000169064.12","ZBBX",0,0,5,5,6,5
"ENSG00000114204.14","SERPINI2",0,28,0,5,6,5
"ENSG00000174776.10","WDR49",0,28,0,5,6,5
"ENSG00000114209.14","PDCD10",23,4,4,0,0,0
"ENSG00000241120.1","HMGN1P8",0,0,0,0,0,0
"ENSG00000163536.12","SERPINI1",2,10,5,0,0,7
"ENSG00000173905.8","GOLIM4",0,14,0,8,7,16
"ENSG00000206120.11","EGFEM1P",26,9,11,0,0,0
"ENSG00000207717.1","MIR551B",0,0,0,0,0,0
"ENSG00000242268.2","RP11-368I23.2",16,9,11,0,0,0
"ENSG00000272797.1","RP11-368I23.3",16,0,11,0,0,0
"ENSG00000273177.1","RP11-368I23.4",0,0,11,0,0,0
"ENSG00000085276.17","MECOM",19,19,15,20,16,19
"ENSG00000213178.3","RP11-641D5.1",0,0,0,0,0,0
"ENSG00000242795.2","RP11-3K16.2",0,0,0,0,0,0
"ENSG00000184378.2","ACTRT3",0,0,0,0,0,0
"ENSG00000269889.1","RP11-816J6.3",0,0,0,0,0,0
"ENSG00000085274.15","MYNN",10,4,10,0,0,0
"ENSG00000269984.1","RP11-362K14.5",0,0,0,0,0,0
"ENSG00000171757.15","LRRC34",0,0,1,5,0,5
"ENSG00000270135.1","RP11-362K14.7",0,0,0,0,0,0
"ENSG00000270096.1","RP11-362K14.6",0,0,0,0,0,0
"ENSG00000008952.16","SEC62",10,4,10,0,0,0
"ENSG00000173890.16","GPR160",7,6,7,2,1,2
"ENSG00000173889.15","PHC3",3,0,1,0,0,0
"ENSG00000163558.12","PRKCI",18,8,5,0,0,0
"ENSG00000200118.1","Y_RNA",0,0,0,0,0,0
"ENSG00000136603.13","SKIL",2,7,3,16,0,11
"ENSG00000013297.10","CLDN11",1,2,2,1,2,3
"ENSG00000283474.1","MIR6828",0,0,0,0,0,0
"ENSG00000013293.5","SLC7A14",5,0,10,0,0,0
"ENSG00000241416.1","KRT8P13",1,2,2,1,2,3
"ENSG00000244738.1","RP11-373E16.3",1,2,2,1,2,3
"ENSG00000239739.1","RP11-373E16.4",0,0,0,0,0,0
"ENSG00000163584.17","RPL22L1",0,0,0,0,0,0
"ENSG00000163577.7","EIF5A2",2,4,3,0,0,0
"ENSG00000154310.16","TNIK",16,0,0,0,0,0
"ENSG00000207963.1","MIR569",0,0,0,0,0,0
"ENSG00000279673.1","RP11-185E8.2",0,0,0,0,0,0
"ENSG00000075651.15","PLD1",1,2,2,1,2,3
"ENSG00000075420.12","FNDC3B",2,0,0,0,0,0
"ENSG00000243398.3","RN7SL141P",0,0,0,0,0,0
"ENSG00000121858.10","TNFSF10",7,19,15,20,16,2
"ENSG00000144959.9","NCEH1",2,7,3,4,4,9
"ENSG00000114346.13","ECT2",0,0,1,0,0,0
"ENSG00000169760.17","NLGN1",18,7,5,0,0,7
"ENSG00000237645.1","RP11-521A24.1",0,0,0,0,0,0
"ENSG00000252982.1","RN7SKP234",0,0,0,0,0,0
"ENSG00000177694.15","NAALADL2",1,2,2,0,0,0
"ENSG00000253020.2","RN7SKP40",0,0,0,0,0,0
"ENSG00000214192.3","UBE2V1P2",0,0,0,0,0,0
"ENSG00000231888.1","MTND5P15",0,0,0,0,0,0
"ENSG00000177565.16","TBL1XR1",18,7,13,0,0,7
"ENSG00000201343.1","Y_RNA",0,0,0,0,0,0
"ENSG00000200882.1","RNU6-681P",0,0,0,0,0,0
"ENSG00000228221.5","LINC00578",0,0,0,0,0,0
"ENSG00000270321.1","RP11-2L8.2",2,0,0,0,0,0
"ENSG00000223930.5","RP11-33A14.1",5,8,5,0,0,10
"ENSG00000197584.11","KCNMB2",5,0,5,0,0,5
"ENSG00000237978.5","KCNMB2-AS1",0,0,0,0,0,0
"ENSG00000172667.10","ZMAT3",2,15,13,0,0,0
"ENSG00000121879.3","PIK3CA",2,7,13,0,0,13
"ENSG00000171121.16","KCNMB3",0,0,1,0,0,0
"ENSG00000240429.1","LRRFIP1P1",0,0,1,0,0,0
"ENSG00000121864.9","ZNF639",0,0,0,0,0,0
"ENSG00000260743.1","RP11-255C15.3",0,0,0,0,0,0
"ENSG00000171109.18","MFN1",3,0,1,0,0,1
