"cellType","Comparison","psi","OddsRatio","pvalue","pvalBH","SymbolsIn","Bonf_sig"
"Ctx.Aldh1L1","dACC_either","psi<0.05",0.513740141137401,0.595256929376567,0.929386283706715,"PXMP4;ADHFE1",FALSE
"Cb.grp","Cortex_up","psi<0.01",1.11297992250793,0.596949307343716,1,"FZD1",FALSE
"Cb.Grm2","dlPFC_either","psi<0.05",1.11323918799647,0.597325196738569,1,"EXPH5",FALSE
"RetR.Rods","Amygdala_down","psi<0.05",1.12228260869565,0.598453074399656,1,"RHBDL3",FALSE
"Cb.septin4","dACC_either","psi<0.001",1.10639972023081,0.598798072149493,1,"PTGR1",FALSE
"Spc.Chat","Cortex_up","psi<0.05",1.2861673022716,0.60025569861896,0.913432584854939,"CHGA;KCNH2;ADAM23;PLEKHA6;SLC29A4",FALSE
"BS.chat","Cortex_either","psi<0.05",1.245437041197,0.606638066684871,0.909242845821194,"ITGA3;ADAM23;SLC29A4;DEXI;FBXO31",FALSE
"Cpu","dlPFC_either","psi<0.05",1.07605633802817,0.609624450086356,1,"RASD2",FALSE
"Cb","dACC_either","psi<0.05",1.22102910931815,0.610739557864413,0.929386283706715,"LIN7A;ITPR1;KCNC1;ANXA1;RUFY2",FALSE
"Epi.Chat","BLA_either","psi<0.05",1.0750364462739,0.611132857478201,1,"RDH5",FALSE
"Cpu.D2","Cortex_down","psi<0.05",1.06444444444444,0.616018642693474,1,"RUFY2",FALSE
"Ctx.pdgfrajd340","MeA_down","psi<0.01",1.05560200668896,0.616212397911305,1,"MFSD2A",FALSE
"BF","MeA_down","psi<0.05",1.04981288981289,0.618208456361884,0.880895471949207,"PROKR2",FALSE
"Ctx.etv1_ts88","dACC_up","psi<0.01",1.04760721973837,0.618505996052349,1,"EMX1",FALSE
"Cb","BLA_down","psi<0.05",1.04781144781145,0.621705341886749,1,"RELN",FALSE
"Cb","dACC_either","psi<0.01",1.0337528604119,0.623375272616525,1,"LIN7A",FALSE
"Cb.Neurod1","Cortex_either","psi<0.05",1.16656633305742,0.623480808563104,0.909242845821194,"LIN7A;GABRD;KCNC1;SRGAP3;TMEM109",FALSE
"Ctx.cnp","Amygdala_down","psi<0.05",0,0.62422327806131,1,"",FALSE
"Cpu.D1","Cortex_down","psi<0.05",0,0.625784645858343,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_down","psi<0.05",0,0.625784645858343,1,"",FALSE
"Cb.cnp","Amygdala_down","psi<0.05",0,0.626128190299749,1,"",FALSE
"Cb.pcp2","MeA_up","psi<0.05",0,0.627479240454637,1,"",FALSE
"Epi","dlPFC_either","psi<0.05",0,0.627998520085951,1,"",FALSE
"Cb.pcp2","Cortex_either","psi<1e-04",0,0.628334871550254,1,"",FALSE
"Epi.Chat","MeA_up","psi<0.05",0,0.628389561123162,1,"",FALSE
"Ctx.cnp","Cortex_either","psi<1e-04",0,0.628450033506827,1,"",FALSE
"Hyp","MeA_down","psi<0.05",0,0.628697127609663,0.880895471949207,"",FALSE
"Spc.Chat","dACC_up","psi<0.01",0,0.628843435487018,1,"",FALSE
"BS.chat","dACC_up","psi<0.01",0,0.62885946382687,1,"",FALSE
"Hyp.Hcrt","dACC_either","psi<0.01",0,0.629036187326467,1,"",FALSE
"Cpu.Chat","Cortex_up","psi<0.01",0,0.629052073695392,1,"",FALSE
"Cpu.D1","dACC_down","psi<0.05",0,0.629072167756822,1,"",FALSE
"Ctx.pdgfrajd340","dACC_down","psi<0.05",0,0.629072167756822,1,"",FALSE
"Hyp.Hcrt","MeA_down","psi<0.05",0,0.62921105139229,0.880895471949207,"",FALSE
"Ctx.Aldh1L1","Cortex_up","psi<0.001",0,0.629317347124519,1,"",FALSE
"Epi.Chat","dACC_up","psi<0.01",0,0.629325400406098,1,"",FALSE
"BF.Chat","Cortex_either","psi<0.01",0,0.629741244975906,1,"",FALSE
"Cb.pcp2","Cortex_up","psi<0.001",0,0.630929943347663,1,"",FALSE
"Cb.cnp","dACC_up","psi<0.001",0,0.631756513043829,1,"",FALSE
"BS.chat","MeA_either","psi<0.01",0,0.632006001522214,1,"",FALSE
"Epi.Chat","Cortex_up","psi<0.001",0,0.632046647176803,1,"",FALSE
"Ctx.glt25d2","dlPFC_either","psi<0.05",0,0.633027180147255,1,"",FALSE
"Ctx.cnp","dACC_either","psi<0.001",0,0.634307950458282,1,"",FALSE
"Ctx.cnp","BLA_down","psi<0.05",0,0.635458863317175,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_up","psi<0.001",0,0.637398246841971,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_up","psi<0.05",0,0.637774810449262,1,"",FALSE
"Cpu.Chat","Cortex_either","psi<0.01",0,0.637927949377339,1,"",FALSE
"Cb.cnp","MeA_either","psi<0.05",1.23115729996973,0.63895984108256,1,"TMED1;PLOD1;ERMP1;TRIM13;CDC37L1;PRR5L",FALSE
"Cb.Lypd6","dACC_up","psi<0.05",0,0.642220949022971,0.939282395671642,"",FALSE
"Cb.pcp2","Cortex_either","psi<0.001",0,0.644161610718664,1,"",FALSE
"RetC.Cones","Amygdala_down","psi<0.05",1.50931677018634,0.644849968927168,1,"NEDD4;RGS5",FALSE
"Ctx.cnp","MeA_down","psi<0.01",0,0.645032921495624,1,"",FALSE
"Spc.Chat","dACC_either","psi<0.01",0,0.64509568354342,1,"",FALSE
"Spc","Amygdala_either","psi<0.05",0,0.645765478986123,1,"",FALSE
"RetC.Cones","MeA_up","psi<0.01",0,0.645953302324539,1,"",FALSE
"Cb.cnp","BLA_down","psi<0.05",0,0.646213611126739,1,"",FALSE
"Cb.grp","dACC_up","psi<0.05",0,0.646284995839058,0.939282395671642,"",FALSE
"Ctx.cnp","dACC_down","psi<0.05",0,0.64637562256546,1,"",FALSE
"Epi.Chat","Cortex_either","psi<0.001",0,0.646978680637635,1,"",FALSE
"BS.chat","dACC_either","psi<0.01",0,0.647965331351929,1,"",FALSE
"Cb","Cortex_up","psi<0.05",1.16661930472672,0.650625028518391,0.932274879577626,"LIN7A;TSPAN9;FZD1;GABRD;ITPR1;KCNC1",FALSE
"Spc","BLA_either","psi<0.05",1.42878578024007,0.653199084980298,1,"IGF1;NXPH2",FALSE
"RetR.Rods","BLA_either","psi<0.05",1.41910331384016,0.654206565534583,1,"CCND3;RHBDL3",FALSE
"Cb","Cortex_either","psi<0.01",1.40402744463658,0.656366709384378,1,"LIN7A;TSPAN9",FALSE
"BF.Chat","MeA_either","psi<0.05",1.39678492239468,0.65718983809687,1,"TACR3;LYPD1",FALSE
"Cb.Lypd6","MeA_either","psi<0.05",1.39678492239468,0.65718983809687,1,"GPR22;OCEL1",FALSE
"Ctx.etv1_ts88","MeA_up","psi<0.05",1.36992497793469,0.659847197221435,1,"QRFPR;SMC1A",FALSE
"RetR.Rods","dACC_up","psi<0.01",1.35903250188964,0.661504990688914,1,"RCVRN;SUV39H2",FALSE
"Cpu.D1","MeA_up","psi<0.05",1.32663101604278,0.665291893453385,1,"SLC30A10;RFX7",FALSE
"Hyp","dACC_up","psi<0.05",1.27667783531323,0.672537938655149,0.939282395671642,"SLC17A6;DISP2",FALSE
"Cb.Aldh1L1","MeA_either","psi<0.01",1.19043560606061,0.68670054943575,1,"DPY19L3;SLC25A18",FALSE
"BS.chat","Cortex_up","psi<0.01",1.18401731927711,0.687874566522059,1,"ITGA3;SLC29A4",FALSE
"Cb.Aldh1L1","Cortex_up","psi<0.05",0.729140506344252,0.690421675593684,0.932274879577626,"FZD1;ROR2;EIF4E2;FKBP9;PTGR1",FALSE
"BF.Chat","dACC_either","psi<0.05",1.1619549150037,0.692027625436022,0.943409543584216,"AMIGO1;RASD2",FALSE
"Epi.Chat","Cortex_up","psi<0.01",1.13905245040312,0.696559320458259,1,"FZD1;ROR2",FALSE
"Epi","dACC_up","psi<0.05",1.1331948708687,0.697752636784648,0.939282395671642,"MCF2;SLC17A6",FALSE
"Ctx.etv1_ts88","dlPFC_either","psi<0.05",1.1153362099964,0.701501234774424,1,"ACTA2;TXNIP",FALSE
"RetC.Cones","dACC_either","psi<0.001",1.08796536796537,0.707517631374395,1,"ANXA1;ZDHHC5",FALSE
"Cb.Aldh1L1","MeA_up","psi<0.05",1.08465468639887,0.708311597257882,1,"BOK;PTGR1",FALSE
"RetC.Cones","dACC_down","psi<0.05",1.08401785714286,0.708514356642863,1,"ANXA1;UCKL1",FALSE
"Ctx.etv1_ts88","Cortex_either","psi<0.01",1.05340437135546,0.715631575397394,1,"CRHBP;EMX1",FALSE
"RetC.Cones","MeA_down","psi<0.01",1.03616666666667,0.719923992640679,1,"PPP1R3C;TTC8",FALSE
"BF","dACC_either","psi<0.05",1.03400856389987,0.720442684152662,0.943409543584216,"SHISA9;CAPSL",FALSE
"Cb.septin4","dlPFC_either","psi<0.05",0.466376866376866,0.724451735799099,1,"TMEM179B",FALSE
"Cb","MeA_down","psi<0.05",0.482245532245532,0.724535535254946,0.949153019550882,"GPR22",FALSE
"Ctx.cnp","dACC_up","psi<0.01",0.490055594706757,0.725534384429883,1,"IL1RAP",FALSE
"Cpu.Chat","dACC_either","psi<0.05",0.494036137464079,0.725859091553429,0.943409543584216,"TATDN1",FALSE
"Spc","Cortex_either","psi<0.01",0.479951025405571,0.726107348204626,1,"MCF2",FALSE
"Hyp.Hcrt","dACC_either","psi<0.05",0.455268606298355,0.727773076479253,0.943409543584216,"SLC17A6",FALSE
"Cb.cnp","dACC_up","psi<0.01",0.444266609759567,0.728613082039502,1,"IL1RAP",FALSE
"Cb.cnp","Cortex_either","psi<0.001",0.439534231200898,0.729824020233406,1,"CTSC",FALSE
"Cb.pcp2","Cortex_either","psi<0.01",0.436468129571578,0.730310688364892,1,"ITPR1",FALSE
"RetC.Cones","Cortex_up","psi<0.001",0.426340500816549,0.73219429038727,1,"ZDHHC5",FALSE
"Spc","MeA_down","psi<0.05",0.415822252146103,0.732203757939252,0.949153019550882,"TACR3",FALSE
"BF","Cortex_up","psi<0.05",1.24431197218082,0.737234813872569,0.932274879577626,"GRM5;PDE1B;SHISA9",FALSE
"Cb.pcp2","MeA_either","psi<0.05",1.2181339059145,0.739566615006773,1,"DUSP2;LMO2;DYRK3",FALSE
"Cb.cnp","MeA_either","psi<0.01",1.2181339059145,0.739566615006773,1,"PLOD1;TRIM13;PRR5L",FALSE
"BS","Cortex_up","psi<0.05",1.21073500967118,0.740539949394498,0.932274879577626,"MCF2;SLC17A6;PLEKHA6",FALSE
"Cb.Lypd6","Cortex_either","psi<0.05",1.17500313008639,0.744638809199492,0.978765316688978,"ASGR1;MGAT5B;ARL4C",FALSE
"Epi.Chat","MeA_either","psi<0.05",1.15522194421277,0.746996355021267,1,"TBC1D10A;GPR3;SPA17",FALSE
"Cb.Grm2","Cortex_up","psi<0.05",1.11434937611408,0.753097215697113,0.932274879577626,"RPP25;MGAT5B;TMEM127",FALSE
"BS","Cortex_either","psi<0.05",1.01671732522796,0.771138831675606,0.978765316688978,"MCF2;SLC17A6;PLEKHA6",FALSE
"Epi","Cortex_up","psi<0.05",0.665369442371255,0.77245632879289,0.932274879577626,"MCF2;SLC17A6",FALSE
"Cb.Aldh1L1","Cortex_either","psi<0.01",0.660109983079526,0.772487192738666,1,"FZD1;ROR2",FALSE
"Hyp.Hcrt","Cortex_either","psi<0.05",0.614558178502784,0.774322563867407,0.978765316688978,"SLC17A6;PAFAH1B3",FALSE
"RetC.Cones","MeA_either","psi<0.01",0.600630303030303,0.774874432148849,1,"PPP1R3C;TTC8",FALSE
"RetC.Cones","MeA_down","psi<0.05",1.11941953969868,0.782703602650937,0.978379503313671,"TBC1D10A;WDR1;PPP1R3C;TTC8",FALSE
"Ctx.cnp","dACC_up","psi<0.05",0.739253632362694,0.799835929051694,1,"PRICKLE1;IL1RAP;SEZ6L2",FALSE
"Cb.pcp2","Cortex_either","psi<0.05",0.672709509335649,0.805163371255869,0.978765316688978,"ITPR1;MRPS12;CDS1",FALSE
"Spc.Chat","Cortex_either","psi<0.05",1.07794650320424,0.810976976685153,0.978765316688978,"CHGA;KCNH2;ADAM23;PLEKHA6;SLC29A4",FALSE
"Spc","dACC_either","psi<0.05",1.05138867498332,0.813912677137264,0.960196431180304,"MCF2;SLC17A6;ARHGEF1;LSS;PLXNB1",FALSE
"RetR.Rods","dACC_either","psi<0.05",1.04421664626683,0.814910316693082,0.960196431180304,"ARHGEF1;RCVRN;TSC2;SPG7;SUV39H2",FALSE
"Cb.Aldh1L1","dACC_either","psi<0.05",0.731936545944328,0.823025512440261,0.960196431180304,"PLXNB1;EIF4E2;PXMP4;PTGR1",FALSE
"RetC.Cones","MeA_either","psi<0.05",0.808940854664182,0.834355562577953,1,"TBC1D10A;WDR1;QRFPR;PPP1R3C;TTC8",FALSE
"Cpu.Chat","Cortex_either","psi<0.05",0.667165375367352,1,1,"MGAT5B;TATDN1",FALSE
"Cb.septin4","Cortex_either","psi<0.01",0.674370882384707,1,1,"FZD1;PTGR1",FALSE
"Cb.Neurod1","Cortex_either","psi<0.01",0.628812881288129,1,1,"LIN7A",FALSE
"Cb.Grm2","Cortex_either","psi<0.01",0.964952555861647,1,1,"RPP25",FALSE
"Epi.Chat","Cortex_either","psi<0.01",0.9574443723522,1,1,"FZD1;ROR2",FALSE
"Ctx.Ntsr","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Spc","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cpu","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","Cortex_up","psi<0.05",0.801096067053514,1,1,"ITPR1;MRPS12;CDS1",FALSE
"Hyp","Cortex_up","psi<0.01",0,1,1,"",FALSE
"BS","Cortex_up","psi<0.01",0,1,1,"",FALSE
"Ctx.etv1_ts88","Cortex_up","psi<0.01",0.617699028173162,1,1,"EMX1",FALSE
"BS","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cpu","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Spc","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cb.pcp2","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","Cortex_down","psi<0.05",0.797993527508091,1,1,"PCBP4",FALSE
"Hyp","Cortex_down","psi<0.01",0,1,1,"",FALSE
"BF.Chat","Cortex_down","psi<0.01",0,1,1,"",FALSE
"BS.chat","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cpu.D1","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Ctx.glt25d2","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Epi.Chat","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Hyp","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_down","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cpu.D2","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Ctx.pnoc","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","Cortex_down","psi<0.001",0,1,1,"",FALSE
"RetR.Rods","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Hyp","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.septin4","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cpu","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Spc","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"BF.Chat","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Epi","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Hyp","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Epi","dlPFC_either","psi<0.001",0,1,1,"",FALSE
"Hyp","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cb","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.septin4","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_either","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_up","psi<0.05",0.644048303622772,1,1,"ZNRF3",FALSE
"Ctx.glt25d2","dlPFC_up","psi<0.05",0,1,1,"",FALSE
"BS","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Ctx.cort","dlPFC_up","psi<0.01",0,1,1,"",FALSE
"Cb.cnp","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","dlPFC_up","psi<0.001",0,1,1,"",FALSE
"Cb.septin4","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cpu","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","dlPFC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Cpu","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Ctx","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.pnoc","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.cort","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Epi.Chat","dlPFC_down","psi<0.05",0,1,1,"",FALSE
"Hyp","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"BS","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cb.grp","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"Cpu.D2","dlPFC_down","psi<0.01",0,1,1,"",FALSE
"RetR.Rods","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb.pcp2","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_down","psi<0.001",0,1,1,"",FALSE
"Hyp","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.etv1_ts88","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","dlPFC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","dACC_either","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","dACC_either","psi<0.01",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_either","psi<0.01",0,1,1,"",FALSE
"Ctx.Aldh1L1","dACC_either","psi<0.01",0.52174635483737,1,1,"ADHFE1",FALSE
"BF","dACC_either","psi<0.001",0,1,1,"",FALSE
"BF.Chat","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cb","dACC_either","psi<0.001",0,1,1,"",FALSE
"Cb.grp","dACC_either","psi<0.001",0,1,1,"",FALSE
"Spc","dACC_either","psi<0.001",0,1,1,"",FALSE
"Hyp","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","dACC_either","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_up","psi<0.05",0.613282584297077,1,1,"SLC17A6",FALSE
"BF","dACC_up","psi<0.05",0.687414687414687,1,1,"SHISA9",FALSE
"BS.Slc6a4","dACC_up","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","dACC_up","psi<0.01",0,1,1,"",FALSE
"RetC.Cones","dACC_up","psi<0.001",0.723083103764922,1,1,"ZDHHC5",FALSE
"Hyp","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.septin4","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_up","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","dACC_down","psi<0.05",0,1,1,"",FALSE
"Ctx.cort","dACC_down","psi<0.05",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_down","psi<0.01",0,1,1,"",FALSE
"BF","dACC_down","psi<0.01",0,1,1,"",FALSE
"BF.Chat","dACC_down","psi<0.01",0,1,1,"",FALSE
"BS.chat","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cb.grp","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cb.Aldh1L1","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cb.cnp","dACC_down","psi<0.01",0,1,1,"",FALSE
"Cpu","dACC_down","psi<0.01",0,1,1,"",FALSE
"Ctx","dACC_down","psi<0.01",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_down","psi<0.001",0,1,1,"",FALSE
"BF","dACC_down","psi<0.001",0,1,1,"",FALSE
"Cb.pcp2","dACC_down","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","dACC_down","psi<0.001",0,1,1,"",FALSE
"Ctx","dACC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","dACC_down","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","dACC_down","psi<0.001",0,1,1,"",FALSE
"Spc","dACC_down","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","dACC_down","psi<1e-04",0,1,1,"",FALSE
"BF","dACC_down","psi<1e-04",0,1,1,"",FALSE
"BS","dACC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","dACC_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","dACC_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","dACC_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","dACC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","dACC_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","dACC_down","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","Amygdala_either","psi<0.05",0,1,1,"",FALSE
"Cpu.D2","Amygdala_either","psi<0.05",0.862577962577962,1,1,"RHBDL3",FALSE
"BS","Amygdala_either","psi<0.01",0,1,1,"",FALSE
"BS.chat","Amygdala_either","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","Amygdala_either","psi<0.01",0,1,1,"",FALSE
"Cpu.D2","Amygdala_either","psi<0.01",0,1,1,"",FALSE
"Cb.Neurod1","Amygdala_either","psi<0.001",0,1,1,"",FALSE
"Cb.cnp","Amygdala_either","psi<0.001",0,1,1,"",FALSE
"Cpu","Amygdala_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","Amygdala_either","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","Amygdala_either","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","Amygdala_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","Amygdala_up","psi<0.05",0,1,1,"",FALSE
"Ctx.etv1_ts88","Amygdala_up","psi<0.05",0,1,1,"",FALSE
"Epi","Amygdala_up","psi<0.05",0,1,1,"",FALSE
"Spc","Amygdala_up","psi<0.05",0,1,1,"",FALSE
"BF.Chat","Amygdala_up","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","Amygdala_up","psi<0.01",0,1,1,"",FALSE
"Cpu.D2","Amygdala_up","psi<0.01",0,1,1,"",FALSE
"Spc.Chat","Amygdala_up","psi<0.01",0,1,1,"",FALSE
"Hyp","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Cb.pcp2","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Ctx","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Ctx.glt25d2","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"Ctx.cnp","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"RetC.Cones","Amygdala_up","psi<0.001",0,1,1,"",FALSE
"BF","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"BS","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Cb","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Spc","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","Amygdala_up","psi<1e-04",0,1,1,"",FALSE
"BS.chat","Amygdala_down","psi<0.05",0,1,1,"",FALSE
"Epi","Amygdala_down","psi<0.05",0,1,1,"",FALSE
"Spc","Amygdala_down","psi<0.05",0,1,1,"",FALSE
